config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-87,29,94,10,0.8,0.2,184077.09889185627,42909.790167512816,"[16, 6, 2, 27, 16, 2, 4, 7, 0, 19, 15, 3, 8, 24, 24, 16, 22, 13, 5, 5, 4, 28, 15, 13, 25, 21, 19, 11, 18, 24, 16, 17, 1, 27, 16, 0, 20, 5, 3, 16, 3, 19, 27, 22, 12, 13, 25, 24, 6, 5, 5, 21, 5, 10, 13, 8, 10, 13, 3, 16, 8, 18, 7, 7, 24, 12, 3, 6, 23, 15, 23, 23, 6, 7, 8, 8, 24, 14, 5, 12, 7, 16, 14, 0, 18, 26, 10, 15, 2, 3, 0, 26, 1, 0]","[0, 1, 2, 0, 2, 3, 1, 0, 1, 2, 3, 2, 0, 4, 2, 0, 1, 0, 3, 0, 1, 2, 3, 4, 3, 0, 0, 1, 2, 1, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 2, 4, 1, 0, 2, 0, 1, 2, 4, 0, 2, 3, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 3, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 1, 2, 3, 4, 0]"
config-87,29,94,10,0.9,0.1,184904.46306866806,43059.850831175085,"[24, 25, 8, 3, 1, 13, 13, 18, 20, 19, 9, 22, 7, 21, 28, 28, 26, 16, 13, 6, 8, 25, 26, 20, 5, 15, 19, 15, 11, 15, 12, 20, 19, 22, 0, 10, 16, 13, 0, 11, 4, 26, 8, 21, 16, 11, 3, 23, 10, 1, 4, 10, 22, 7, 8, 4, 25, 5, 7, 8, 1, 6, 6, 12, 5, 2, 17, 18, 20, 25, 9, 21, 22, 14, 15, 4, 2, 6, 27, 25, 14, 0, 6, 12, 2, 8, 19, 21, 27, 15, 0, 9, 21, 0]","[2, 0, 1, 2, 4, 0, 1, 2, 4, 2, 0, 1, 0, 1, 2, 0, 2, 3, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 2, 0, 1, 2, 4, 0, 1, 0, 1, 0, 1, 2, 3, 0, 2, 0, 1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 1, 2, 3, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 3, 1, 2, 0, 0, 2, 3, 0, 1, 2, 3, 0, 1, 0, 2, 3, 2, 4, 0, 1, 2, 3, 0]"
config-87,29,94,20,0.1,0.9,184743.53931377653,36084.3719697072,"[11, 18, 4, 8, 10, 18, 4, 7, 9, 20, 28, 6, 5, 9, 21, 3, 7, 21, 23, 12, 16, 22, 10, 11, 12, 11, 21, 15, 24, 15, 10, 2, 25, 28, 17, 17, 13, 17, 1, 27, 5, 17, 12, 14, 19, 9, 6, 4, 25, 10, 2, 6, 3, 20, 9, 4, 11, 1, 1, 2, 11, 23, 6, 13, 12, 20, 7, 18, 22, 15, 14, 23, 15, 8, 26, 20, 20, 18, 25, 4, 5, 19, 7, 0, 15, 18, 13, 25, 6, 19, 3, 20, 18, 10]","[0, 1, 1, 2, 0, 1, 2, 3, 0, 2, 3, 0, 4, 0, 0, 2, 0, 2, 3, 1, 0, 1, 2, 3, 1, 2, 3, 0, 0, 0, 3, 0, 2, 4, 0, 1, 0, 2, 3, 0, 1, 2, 3, 0, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 0, 0, 1, 2, 4, 1, 2, 1, 2, 0, 2, 3, 0, 1, 2, 3, 4, 0, 4]"
config-87,29,94,20,0.2,0.8,171230.11372158845,36792.6353717521,"[4, 20, 8, 27, 1, 26, 11, 22, 18, 17, 11, 27, 24, 19, 22, 0, 5, 16, 27, 23, 22, 26, 22, 20, 27, 11, 13, 21, 1, 8, 25, 21, 13, 23, 10, 19, 28, 9, 5, 10, 18, 13, 25, 1, 27, 17, 24, 12, 19, 21, 12, 5, 24, 24, 2, 15, 12, 12, 17, 6, 14, 12, 9, 12, 3, 20, 3, 6, 2, 11, 12, 3, 10, 23, 9, 26, 4, 19, 12, 11, 0, 17, 18, 26, 18, 19, 27, 10, 4, 28, 2, 10, 1, 19]","[0, 1, 2, 3, 1, 0, 1, 3, 0, 1, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 2, 4, 0, 1, 3, 0, 2, 0, 1, 2, 4, 0, 2, 0, 3, 0, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 2, 3, 0, 4, 1, 0, 1, 0, 0, 0, 1, 3, 2, 4, 0, 1, 1, 1, 0, 1]"
config-87,29,94,20,0.3,0.7,180122.8923101353,38965.30242005866,"[11, 14, 8, 11, 11, 17, 0, 23, 6, 2, 13, 6, 26, 15, 9, 12, 18, 12, 9, 9, 13, 8, 27, 18, 19, 1, 6, 28, 23, 7, 3, 4, 28, 0, 3, 26, 18, 11, 2, 5, 9, 25, 10, 5, 15, 27, 20, 19, 3, 1, 5, 19, 24, 27, 2, 28, 17, 26, 14, 4, 14, 19, 0, 4, 13, 3, 11, 9, 21, 3, 25, 16, 7, 24, 24, 10, 12, 16, 1, 1, 4, 3, 6, 22, 17, 5, 26, 18, 20, 19, 24, 1, 3, 9]","[0, 1, 0, 0, 1, 3, 0, 0, 1, 2, 4, 0, 2, 3, 0, 2, 1, 2, 2, 4, 0, 1, 2, 3, 0, 1, 1, 0, 0, 1, 2, 3, 4, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 3, 1, 1, 0, 4, 0, 0, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 0, 1, 0, 0, 1, 0, 1, 2, 3, 4, 0, 2, 3, 0, 0, 1, 2, 3, 4, 0]"
config-87,29,94,20,0.4,0.6,178034.7697507371,37748.63158723376,"[12, 26, 19, 13, 23, 23, 4, 15, 5, 22, 27, 1, 14, 28, 28, 12, 27, 3, 3, 23, 7, 3, 0, 19, 14, 26, 18, 6, 26, 7, 6, 1, 6, 7, 23, 23, 24, 6, 19, 24, 4, 11, 13, 15, 8, 6, 10, 4, 9, 17, 28, 13, 15, 13, 24, 15, 13, 23, 3, 19, 2, 14, 3, 8, 2, 21, 3, 6, 6, 27, 14, 12, 5, 8, 4, 20, 24, 10, 21, 27, 4, 16, 18, 17, 2, 19, 24, 23, 6, 23, 8, 20, 5, 14]","[0, 1, 2, 0, 1, 2, 3, 0, 0, 0, 2, 0, 0, 4, 0, 0, 1, 2, 0, 0, 1, 2, 3, 0, 0, 3, 0, 2, 3, 0, 1, 2, 4, 0, 1, 2, 3, 0, 1, 0, 3, 0, 2, 3, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 3, 0, 1, 2, 3, 0, 3, 0, 1, 2, 3, 4, 0, 0, 1, 3, 0, 1, 2, 3, 4, 0, 2, 3, 0, 0, 0, 1, 2, 3, 0, 1, 0, 1, 2, 2, 4, 0, 2, 3]"
config-87,29,94,20,0.5,0.5,172247.9470328556,38410.784097800424,"[3, 20, 14, 11, 13, 19, 17, 4, 15, 13, 11, 19, 12, 19, 5, 25, 10, 19, 20, 6, 27, 27, 1, 11, 12, 26, 4, 27, 2, 17, 0, 5, 6, 9, 16, 16, 26, 13, 13, 2, 9, 0, 6, 16, 17, 1, 28, 12, 3, 22, 10, 8, 17, 9, 4, 19, 20, 0, 24, 26, 13, 17, 6, 0, 9, 1, 16, 27, 26, 18, 25, 25, 16, 16, 14, 2, 13, 9, 5, 2, 16, 17, 16, 12, 11, 8, 6, 27, 5, 11, 3, 6, 13, 7]","[0, 1, 2, 3, 4, 1, 0, 1, 2, 4, 3, 0, 1, 2, 4, 2, 0, 2, 3, 0, 2, 0, 1, 2, 3, 0, 0, 1, 2, 3, 0, 1, 0, 1, 2, 0, 1, 2, 4, 0, 1, 2, 3, 4, 1, 0, 1, 0, 0, 1, 2, 0, 3, 0, 0, 2, 0, 4, 1, 0, 1, 3, 0, 1, 2, 4, 0, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0, 1, 3, 0, 2, 3, 0, 0, 1, 0, 4, 0, 2, 3]"
config-87,29,94,20,0.6,0.4,166563.02860411748,38314.18370501175,"[17, 6, 21, 1, 10, 6, 17, 5, 23, 0, 24, 28, 10, 25, 15, 13, 7, 3, 4, 19, 21, 7, 2, 23, 14, 2, 13, 7, 4, 10, 6, 21, 16, 17, 13, 23, 19, 9, 3, 0, 27, 26, 12, 17, 5, 28, 23, 8, 1, 2, 10, 3, 1, 25, 9, 6, 8, 20, 11, 6, 9, 19, 12, 16, 7, 21, 13, 23, 13, 18, 3, 13, 1, 1, 24, 8, 5, 5, 1, 9, 12, 17, 15, 9, 22, 24, 13, 16, 3, 15, 1, 6, 23, 26]","[0, 1, 2, 3, 0, 2, 3, 0, 2, 3, 3, 0, 1, 2, 4, 0, 0, 0, 1, 2, 3, 4, 0, 0, 1, 2, 0, 3, 0, 1, 2, 3, 4, 2, 4, 0, 1, 0, 1, 2, 3, 4, 0, 1, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 2, 3, 0, 1, 2, 3, 0, 1, 2, 0, 3, 0, 1, 2, 3, 4, 0, 4, 2, 0, 2, 0, 0, 0, 2, 0, 1, 3, 1, 2, 0, 4, 0, 1, 2, 3, 0, 0, 2, 3]"
config-87,29,94,20,0.7,0.3,171948.70602825048,42133.35990661585,"[12, 4, 21, 13, 25, 11, 5, 17, 9, 13, 3, 6, 4, 19, 13, 23, 28, 2, 0, 6, 22, 24, 16, 27, 2, 20, 26, 24, 11, 19, 24, 27, 6, 3, 17, 18, 15, 4, 0, 13, 24, 16, 25, 18, 10, 8, 14, 11, 5, 16, 11, 24, 19, 6, 11, 11, 22, 10, 8, 4, 10, 17, 28, 13, 4, 6, 23, 1, 8, 24, 6, 15, 1, 14, 28, 9, 5, 11, 14, 13, 2, 27, 15, 17, 19, 28, 18, 0, 22, 6, 20, 15, 27, 2]","[0, 1, 2, 0, 1, 0, 1, 0, 0, 4, 0, 2, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 3, 0, 4, 0, 1, 2, 3, 0, 3, 0, 1, 2, 3, 0, 1, 1, 2, 4, 2, 0, 2, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 2, 4, 0, 1, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 3, 0, 0, 2, 3, 0, 1, 1, 1, 2, 0, 1, 2, 3, 1, 0, 3]"
config-87,29,94,20,0.8,0.2,157514.59203466531,44346.44112100767,"[19, 0, 6, 14, 14, 12, 15, 1, 1, 6, 20, 6, 0, 1, 11, 13, 3, 7, 14, 6, 0, 3, 27, 16, 17, 0, 6, 5, 8, 15, 23, 2, 12, 0, 3, 23, 27, 11, 10, 10, 28, 7, 20, 2, 10, 2, 2, 23, 0, 12, 23, 12, 13, 24, 22, 4, 18, 17, 13, 28, 19, 21, 9, 8, 6, 6, 9, 21, 12, 1, 25, 25, 2, 19, 6, 11, 0, 18, 8, 27, 27, 25, 1, 10, 19, 13, 19, 13, 6, 9, 12, 3, 3, 7]","[0, 1, 2, 3, 4, 0, 0, 2, 0, 0, 2, 3, 0, 1, 2, 4, 0, 2, 3, 0, 0, 4, 0, 3, 0, 1, 2, 3, 1, 0, 1, 2, 0, 0, 1, 2, 3, 4, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 1, 2, 4, 0, 2, 3, 0, 1, 0, 1, 2, 2, 4, 0, 2, 3, 0, 1, 0, 2, 0, 4]"
config-87,29,94,20,0.9,0.1,174946.04572093242,53105.59193439368,"[5, 2, 0, 17, 3, 4, 3, 12, 10, 13, 22, 9, 11, 7, 22, 6, 11, 25, 24, 8, 19, 10, 21, 13, 8, 3, 14, 15, 1, 17, 2, 7, 19, 26, 3, 4, 24, 3, 3, 1, 3, 4, 18, 11, 5, 10, 23, 1, 24, 20, 4, 16, 28, 21, 20, 17, 27, 4, 4, 12, 20, 25, 19, 1, 3, 3, 3, 23, 21, 15, 0, 16, 8, 24, 15, 2, 10, 24, 1, 11, 7, 2, 2, 10, 13, 21, 12, 25, 2, 8, 3, 5, 5, 10]","[0, 1, 0, 1, 2, 3, 0, 4, 1, 0, 2, 3, 2, 0, 1, 0, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 4, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 0, 1, 0, 1, 2, 4, 0, 1, 0, 1, 3, 0, 1, 0, 1, 2, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 0, 2, 3, 1, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 4, 0]"
config-87,29,94,50,0.1,0.9,177823.59067451415,31495.468239406735,"[3, 1, 0, 19, 6, 18, 12, 9, 27, 4, 1, 5, 22, 9, 3, 14, 9, 16, 12, 13, 20, 23, 6, 24, 25, 16, 5, 7, 16, 0, 21, 21, 10, 2, 18, 6, 3, 10, 5, 6, 26, 15, 3, 17, 2, 19, 15, 13, 1, 17, 21, 14, 20, 9, 20, 28, 5, 6, 12, 4, 11, 14, 7, 0, 3, 11, 14, 7, 12, 28, 20, 28, 28, 24, 16, 16, 7, 23, 14, 22, 4, 6, 21, 25, 13, 19, 19, 18, 20, 13, 5, 8, 11, 16]","[0, 1, 2, 3, 4, 0, 1, 2, 0, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 4, 0, 1, 0, 0, 2, 3, 0, 3, 0, 1, 3, 1, 0, 1, 2, 4, 0, 3, 0, 1, 2, 4, 0, 0, 1, 3, 0, 1, 2, 3, 4, 0, 2, 3, 0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 4, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 3, 2, 4, 2, 4, 0, 1, 2, 3, 4, 0]"
config-87,29,94,50,0.2,0.8,174887.19302862696,33317.50047429857,"[17, 17, 23, 1, 26, 18, 20, 24, 9, 26, 10, 17, 8, 25, 3, 8, 16, 13, 2, 16, 4, 7, 1, 2, 19, 6, 9, 5, 16, 5, 4, 18, 1, 12, 6, 24, 2, 21, 3, 4, 16, 19, 6, 26, 8, 1, 14, 3, 11, 19, 7, 16, 15, 13, 8, 13, 20, 7, 4, 3, 14, 4, 1, 6, 15, 9, 13, 6, 22, 28, 23, 2, 18, 6, 25, 16, 20, 15, 19, 11, 3, 18, 11, 19, 24, 5, 28, 17, 25, 8, 25, 9, 19, 17]","[0, 1, 2, 3, 3, 1, 2, 1, 0, 1, 0, 3, 0, 0, 1, 0, 2, 4, 0, 1, 0, 0, 2, 0, 1, 2, 3, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 2, 4, 0, 0, 4, 0, 1, 0, 1, 2, 4, 0, 1, 2, 3, 0, 1, 2, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 3, 0, 1, 0, 1, 2, 3, 4, 0, 2, 3, 0, 2, 3, 0, 1, 2, 0, 4, 1, 2, 0, 1, 0, 0]"
config-87,29,94,50,0.3,0.7,166112.46609575872,30257.763552851582,"[9, 28, 27, 9, 3, 1, 9, 20, 20, 19, 25, 6, 21, 28, 7, 5, 26, 1, 13, 4, 11, 27, 19, 10, 22, 14, 10, 16, 16, 21, 13, 8, 2, 0, 4, 28, 24, 6, 19, 4, 17, 8, 13, 16, 14, 20, 7, 13, 12, 25, 18, 4, 18, 18, 25, 22, 14, 22, 19, 2, 5, 28, 4, 18, 3, 17, 8, 25, 26, 20, 5, 3, 12, 19, 3, 13, 4, 25, 1, 5, 1, 19, 23, 14, 25, 27, 27, 17, 3, 13, 13, 19, 22, 10]","[0, 1, 0, 0, 1, 2, 0, 2, 3, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 2, 3, 0, 2, 3, 0, 1, 2, 4, 0, 1, 2, 3, 0, 1, 3, 0, 1, 2, 0, 1, 2, 4, 0, 0, 1, 2, 4, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 0, 4, 0, 2, 4, 0, 4, 1, 2, 0, 0, 0, 1, 2, 4, 0, 4, 0, 1, 2, 3, 4, 1, 2, 2]"
config-87,29,94,50,0.4,0.6,171626.46407696043,40638.15774606385,"[17, 9, 25, 27, 5, 20, 16, 22, 27, 14, 17, 25, 9, 13, 6, 10, 17, 21, 6, 1, 3, 25, 27, 26, 13, 15, 1, 3, 7, 28, 3, 5, 9, 5, 22, 24, 6, 17, 4, 26, 23, 27, 12, 27, 26, 6, 19, 4, 6, 26, 12, 19, 9, 22, 9, 18, 3, 28, 19, 6, 21, 0, 5, 2, 17, 20, 8, 17, 9, 20, 8, 27, 28, 13, 25, 4, 16, 1, 24, 3, 2, 18, 6, 22, 26, 1, 0, 14, 10, 4, 8, 3, 7, 6]","[0, 1, 2, 3, 1, 0, 1, 2, 4, 2, 0, 1, 0, 0, 4, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 3, 3, 0, 1, 2, 3, 0, 2, 3, 2, 4, 0, 1, 2, 3, 0, 2, 3, 0, 0, 1, 1, 2, 0, 1, 2, 3, 0, 1, 0, 1, 3, 0, 1, 2, 3, 4, 0, 0, 1, 3, 1, 2, 0, 1, 2, 3, 0, 1, 2, 1, 1, 2, 0, 2, 3, 0, 0, 0, 1, 0, 1, 2, 3, 0, 4, 0, 2, 3]"
config-87,29,94,50,0.5,0.5,154839.78031862192,37020.2136430836,"[6, 4, 26, 27, 15, 14, 1, 3, 24, 26, 5, 28, 1, 24, 11, 4, 7, 15, 27, 3, 2, 8, 19, 21, 22, 24, 17, 18, 12, 4, 11, 14, 4, 8, 11, 14, 6, 25, 12, 10, 6, 22, 3, 16, 21, 2, 8, 5, 0, 9, 28, 24, 26, 24, 2, 21, 15, 28, 5, 2, 13, 10, 6, 15, 4, 15, 13, 25, 8, 6, 6, 3, 0, 5, 19, 14, 28, 0, 1, 0, 6, 23, 24, 0, 4, 3, 6, 7, 10, 1, 15, 19, 27, 17]","[0, 1, 2, 3, 0, 1, 0, 0, 0, 0, 1, 2, 3, 0, 3, 0, 4, 1, 2, 0, 1, 3, 0, 0, 1, 2, 3, 0, 0, 1, 0, 2, 3, 0, 1, 2, 0, 1, 0, 1, 2, 3, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 2, 3, 4, 0, 0, 1, 2, 4, 0, 0, 2, 3, 0, 0, 4, 0, 2, 3, 0, 1, 0, 0, 3, 2]"
config-87,29,94,50,0.6,0.4,152092.73638939272,38815.97132611653,"[12, 17, 0, 14, 18, 6, 10, 3, 8, 18, 21, 28, 1, 11, 1, 20, 2, 16, 4, 19, 13, 26, 17, 26, 28, 21, 11, 10, 18, 7, 7, 26, 3, 27, 4, 1, 0, 3, 25, 10, 24, 18, 23, 3, 22, 2, 5, 13, 7, 26, 3, 3, 9, 1, 27, 21, 0, 17, 25, 13, 3, 22, 21, 15, 4, 6, 27, 28, 5, 24, 6, 17, 28, 24, 4, 4, 17, 20, 18, 10, 11, 15, 6, 7, 3, 25, 10, 14, 3, 4, 16, 8, 0, 0]","[0, 1, 2, 3, 0, 2, 3, 0, 1, 1, 0, 1, 2, 1, 2, 3, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 0, 4, 0, 1, 2, 1, 2, 1, 0, 0, 1, 2, 4, 0, 4, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 3, 1, 0, 1, 2, 3, 0, 2, 3, 0, 1, 0, 4, 0, 1, 2, 3, 0, 2]"
config-87,29,94,50,0.7,0.3,149775.27271469327,49731.94462697574,"[6, 8, 12, 10, 21, 6, 15, 26, 25, 17, 18, 27, 7, 3, 8, 13, 13, 7, 9, 6, 5, 27, 27, 25, 21, 1, 5, 2, 0, 19, 27, 24, 6, 22, 12, 27, 6, 5, 13, 25, 9, 23, 23, 20, 4, 27, 24, 27, 21, 23, 10, 7, 13, 18, 18, 13, 16, 2, 0, 25, 8, 0, 13, 2, 6, 13, 5, 12, 25, 26, 9, 24, 28, 13, 7, 6, 9, 21, 28, 3, 3, 13, 4, 24, 6, 5, 17, 20, 10, 28, 5, 5, 12, 6]","[0, 1, 2, 3, 0, 2, 3, 0, 3, 4, 0, 1, 2, 4, 0, 2, 3, 0, 0, 0, 1, 2, 3, 0, 1, 2, 0, 2, 3, 0, 0, 1, 2, 3, 4, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 4, 1, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 2, 1, 2, 0, 0, 2, 3, 0, 4, 0, 1, 2, 3, 4, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 2, 3]"
config-87,29,94,50,0.8,0.2,146842.70179293706,42621.40841710235,"[10, 6, 14, 22, 26, 9, 0, 25, 13, 3, 2, 12, 1, 18, 2, 4, 2, 14, 15, 6, 1, 11, 21, 28, 24, 9, 19, 17, 11, 26, 19, 0, 4, 0, 3, 20, 4, 15, 12, 6, 12, 25, 13, 6, 21, 18, 8, 21, 8, 5, 8, 0, 26, 16, 16, 6, 0, 12, 25, 12, 6, 4, 19, 7, 11, 13, 13, 25, 14, 24, 24, 8, 1, 21, 8, 13, 7, 20, 4, 20, 27, 4, 4, 13, 7, 21, 17, 16, 13, 8, 16, 2, 23, 10]","[0, 1, 0, 2, 3, 0, 1, 0, 1, 0, 2, 0, 1, 2, 3, 0, 0, 2, 3, 0, 0, 1, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 0, 0, 1, 2, 3, 4, 0, 1, 0, 3, 0, 1, 2, 0, 2, 3, 0, 1, 2, 1, 2, 0, 0, 0, 2, 3, 0, 0, 1, 2, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 0, 1, 2, 3, 0, 1, 0, 3, 1, 2, 0, 0, 2, 1]"
config-87,29,94,50,0.9,0.1,145064.44604028948,37261.493385212474,"[4, 13, 10, 25, 25, 18, 7, 8, 14, 21, 22, 13, 26, 1, 9, 4, 27, 25, 28, 6, 6, 0, 3, 11, 23, 17, 17, 9, 3, 9, 7, 11, 6, 27, 4, 20, 5, 10, 19, 10, 3, 27, 21, 23, 26, 2, 27, 3, 2, 6, 8, 28, 5, 21, 12, 10, 27, 7, 28, 13, 16, 11, 4, 9, 9, 2, 18, 3, 28, 13, 26, 19, 25, 21, 21, 4, 16, 2, 21, 15, 12, 12, 28, 6, 9, 5, 3, 10, 13, 5, 28, 1, 13, 13]","[0, 1, 2, 3, 1, 2, 1, 2, 0, 0, 1, 2, 4, 0, 1, 2, 3, 0, 2, 3, 0, 2, 3, 0, 0, 1, 3, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 0, 0, 1, 0, 1, 2, 4, 0, 1, 0, 1, 2, 3, 4, 1, 0, 4, 1, 0, 2, 3, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 0, 1, 0, 1, 0, 4, 0, 1, 2, 3, 0, 1, 2, 0, 2, 0, 1, 2, 0, 0, 4, 1, 2, 0, 0, 2]"
config-87,29,94,100,0.1,0.9,170971.2822286809,28111.106880039708,"[20, 24, 10, 3, 28, 19, 6, 3, 23, 10, 28, 18, 13, 19, 18, 4, 8, 20, 28, 12, 24, 24, 22, 8, 11, 0, 4, 25, 12, 1, 2, 1, 27, 27, 13, 5, 14, 6, 2, 5, 19, 22, 24, 12, 23, 26, 28, 15, 16, 25, 10, 27, 4, 20, 22, 9, 16, 11, 26, 5, 0, 2, 7, 18, 5, 20, 15, 21, 18, 13, 24, 8, 7, 19, 22, 24, 17, 6, 13, 18, 6, 3, 3, 0, 23, 20, 2, 23, 22, 24, 6, 25, 23, 0]","[0, 1, 2, 3, 4, 0, 1, 2, 4, 0, 2, 3, 1, 2, 0, 1, 2, 3, 0, 1, 0, 0, 1, 0, 1, 2, 3, 0, 0, 1, 0, 1, 2, 3, 4, 0, 0, 2, 3, 0, 1, 0, 0, 1, 2, 3, 4, 2, 0, 0, 1, 2, 1, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 0, 0, 1, 2, 3, 4, 0, 3, 2, 4, 0, 1, 3, 1, 2, 0, 2, 3, 0, 1, 2, 3, 4, 0, 4, 1, 1, 2, 0, 2, 3]"
config-87,29,94,100,0.2,0.8,156080.33365424164,32289.981517124044,"[19, 25, 7, 14, 15, 5, 18, 1, 2, 25, 27, 21, 6, 5, 12, 5, 5, 28, 4, 13, 20, 8, 26, 0, 12, 9, 3, 6, 10, 21, 1, 6, 16, 28, 6, 26, 21, 21, 19, 4, 9, 6, 9, 15, 22, 2, 13, 8, 19, 0, 10, 22, 1, 26, 8, 25, 11, 15, 26, 16, 18, 27, 12, 6, 4, 13, 13, 15, 20, 5, 8, 28, 6, 8, 5, 18, 17, 2, 15, 5, 3, 0, 22, 19, 22, 23, 10, 21, 3, 17, 16, 20, 25, 17]","[0, 1, 2, 3, 4, 0, 0, 2, 0, 2, 0, 1, 2, 3, 4, 0, 2, 3, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 4, 0, 1, 2, 3, 0, 1, 0, 2, 3, 0, 3, 1, 1, 2, 0, 0, 1, 2, 4, 0, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 3, 0, 2, 3, 0, 0, 1, 3, 0, 4, 0, 1, 0, 1, 0, 4, 0, 1, 3, 0, 2]"
config-87,29,94,100,0.3,0.7,153327.42824400996,31743.302639240457,"[0, 17, 1, 14, 21, 22, 9, 21, 9, 20, 14, 1, 13, 13, 19, 0, 18, 17, 11, 20, 2, 24, 6, 25, 5, 4, 13, 26, 20, 13, 8, 28, 2, 14, 12, 20, 25, 20, 12, 16, 3, 14, 24, 8, 22, 23, 14, 4, 0, 6, 14, 21, 16, 0, 10, 11, 25, 21, 28, 5, 15, 17, 17, 1, 13, 4, 13, 27, 17, 8, 19, 8, 19, 26, 12, 6, 8, 13, 16, 26, 12, 20, 3, 11, 1, 28, 6, 22, 3, 18, 13, 21, 27, 6]","[0, 1, 3, 0, 0, 1, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 3, 4, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 1, 2, 3, 0, 0, 2, 3, 0, 1, 2, 0, 1, 0, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 3, 4, 1, 2, 2, 0, 2, 0, 2, 3, 0, 0, 2, 0, 1, 2, 3, 4, 0, 4, 0, 2, 3, 0, 4, 1, 2, 1, 2, 0, 2, 3]"
