config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-70,10,72,10,0.6,0.4,1081206.643787723,1716.0473150131784,"[3, 5, 1, 8, 9, 3, 5, 9, 4, 6, 9, 9, 9, 4, 9, 9, 9, 0, 4, 4, 2, 3, 9, 9, 8, 0, 5, 9, 1, 4, 6, 9, 8, 9, 8, 6, 9, 2, 7, 9, 6, 9, 8, 3, 9, 8, 1, 2, 9, 6, 4, 4, 9, 3, 9, 4, 2, 3, 9, 5, 9, 9, 4, 5, 9, 9, 3, 9, 6, 2, 6, 9]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
config-70,10,72,10,0.7,0.3,1102027.7791188678,2225.834981468802,"[8, 8, 6, 9, 9, 8, 0, 9, 2, 7, 7, 1, 9, 6, 4, 4, 1, 7, 8, 4, 4, 9, 7, 8, 3, 0, 9, 9, 8, 5, 8, 1, 8, 3, 0, 9, 9, 3, 9, 8, 4, 8, 9, 1, 8, 3, 4, 9, 9, 8, 4, 6, 9, 5, 6, 4, 9, 4, 4, 5, 4, 5, 0, 8, 9, 1, 9, 5, 8, 9, 6, 9]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 4, 0]"
config-70,10,72,10,0.8,0.2,1054497.282799567,1496.8454092596448,"[9, 8, 3, 6, 8, 9, 3, 9, 1, 8, 8, 2, 8, 4, 6, 3, 4, 6, 9, 5, 6, 1, 9, 8, 2, 9, 9, 5, 1, 9, 9, 8, 0, 6, 9, 8, 8, 9, 4, 9, 9, 8, 8, 9, 2, 9, 9, 7, 9, 6, 4, 8, 7, 2, 4, 9, 9, 4, 8, 8, 6, 9, 2, 9, 8, 9, 3, 5, 7, 4, 6, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
config-70,10,72,10,0.9,0.1,1108537.9355311058,1796.3956883368662,"[2, 9, 8, 0, 4, 9, 5, 4, 5, 9, 8, 9, 6, 9, 8, 8, 8, 9, 8, 4, 7, 8, 4, 3, 4, 0, 8, 5, 6, 6, 4, 9, 2, 3, 1, 4, 6, 0, 4, 9, 9, 8, 8, 2, 1, 3, 4, 6, 9, 8, 9, 9, 9, 8, 8, 5, 9, 9, 9, 5, 9, 6, 5, 2, 9, 7, 8, 8, 4, 4, 7, 8]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3]"
config-70,10,72,20,0.1,0.9,776585.6354256595,1629.3374095005108,"[6, 9, 8, 9, 9, 9, 9, 9, 4, 4, 4, 4, 8, 3, 9, 8, 9, 3, 9, 8, 7, 9, 8, 9, 9, 8, 8, 8, 4, 9, 4, 9, 9, 4, 4, 9, 9, 2, 9, 4, 6, 8, 5, 9, 4, 9, 9, 9, 9, 4, 8, 9, 9, 4, 6, 6, 5, 9, 9, 8, 9, 6, 5, 9, 9, 6, 2, 3, 9, 4, 4, 9]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
config-70,10,72,20,0.2,0.8,845792.8085686348,1795.1044073109072,"[4, 9, 8, 9, 6, 9, 4, 9, 4, 4, 9, 9, 9, 1, 8, 9, 9, 7, 4, 6, 8, 4, 9, 8, 4, 9, 6, 9, 8, 8, 9, 2, 3, 9, 6, 4, 4, 9, 4, 9, 6, 6, 9, 9, 8, 3, 9, 9, 9, 3, 6, 5, 8, 9, 9, 8, 0, 3, 9, 4, 7, 6, 5, 9, 4, 9, 4, 4, 9, 8, 4, 9]","[0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 1, 1]"
config-70,10,72,20,0.3,0.7,812104.0214864502,1911.9431109723344,"[9, 4, 5, 8, 8, 8, 0, 4, 8, 8, 9, 9, 4, 5, 9, 4, 8, 9, 9, 4, 4, 6, 4, 9, 9, 8, 4, 9, 2, 9, 9, 5, 2, 5, 8, 9, 4, 4, 9, 9, 4, 3, 4, 8, 8, 9, 6, 4, 9, 9, 6, 9, 9, 4, 4, 6, 8, 7, 9, 9, 5, 4, 4, 3, 9, 9, 3, 1, 4, 9, 4, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]"
config-70,10,72,20,0.4,0.6,807782.8766187431,1697.9174570695134,"[4, 9, 8, 9, 4, 4, 9, 9, 8, 4, 8, 4, 9, 8, 5, 9, 4, 8, 6, 6, 6, 9, 9, 8, 8, 6, 9, 6, 2, 9, 4, 9, 4, 9, 6, 9, 8, 8, 8, 5, 3, 8, 9, 1, 9, 9, 4, 9, 9, 4, 4, 4, 4, 9, 8, 9, 9, 2, 9, 9, 4, 6, 8, 6, 9, 4, 9, 3, 6, 8, 8, 9]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
config-70,10,72,20,0.5,0.5,816554.0426457004,1537.2874711324082,"[7, 4, 4, 4, 1, 9, 9, 9, 7, 4, 9, 9, 9, 9, 9, 6, 2, 5, 8, 9, 4, 8, 8, 9, 9, 3, 8, 7, 5, 4, 9, 9, 4, 2, 6, 9, 9, 9, 9, 9, 5, 9, 9, 3, 9, 4, 9, 5, 9, 8, 4, 4, 9, 3, 9, 8, 7, 9, 8, 8, 4, 4, 4, 7, 4, 6, 4, 9, 9, 4, 4, 9]","[0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0]"
config-70,10,72,20,0.6,0.4,830372.8199367571,1598.388512307819,"[1, 9, 4, 9, 9, 8, 5, 9, 8, 4, 9, 9, 8, 0, 9, 1, 8, 8, 8, 4, 9, 9, 4, 6, 6, 4, 4, 9, 8, 9, 9, 6, 6, 4, 8, 8, 9, 9, 8, 9, 1, 9, 9, 3, 9, 8, 8, 9, 9, 8, 5, 4, 8, 4, 9, 9, 3, 9, 4, 4, 4, 9, 2, 4, 6, 6, 3, 6, 9, 8, 6, 8]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]"
config-70,10,72,20,0.7,0.3,832482.4591281603,1837.116567484127,"[7, 8, 6, 4, 4, 9, 0, 6, 9, 4, 2, 8, 5, 9, 5, 5, 7, 8, 4, 5, 4, 9, 9, 8, 9, 9, 9, 6, 4, 9, 4, 9, 1, 9, 6, 9, 3, 8, 4, 4, 6, 9, 9, 1, 4, 4, 4, 9, 9, 4, 9, 9, 4, 9, 6, 9, 8, 9, 3, 4, 9, 8, 7, 3, 9, 9, 6, 5, 9, 9, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
config-70,10,72,20,0.8,0.2,858293.7036889388,1887.1131919959164,"[4, 4, 4, 6, 9, 8, 9, 9, 2, 8, 9, 9, 9, 5, 4, 9, 4, 4, 9, 4, 6, 4, 9, 7, 5, 9, 7, 6, 6, 4, 4, 9, 1, 9, 9, 9, 9, 4, 9, 8, 8, 1, 4, 1, 9, 9, 7, 4, 4, 9, 8, 8, 6, 9, 4, 9, 4, 5, 4, 9, 7, 9, 8, 7, 4, 4, 9, 9, 9, 4, 6, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]"
config-70,10,72,20,0.9,0.1,836841.9515975788,1839.6146720119011,"[5, 9, 8, 9, 9, 2, 9, 9, 4, 4, 7, 9, 8, 4, 9, 9, 3, 9, 9, 9, 0, 4, 5, 5, 8, 6, 9, 9, 0, 9, 9, 4, 6, 9, 9, 9, 4, 4, 4, 9, 6, 9, 9, 5, 8, 3, 4, 9, 9, 2, 9, 9, 6, 9, 6, 8, 9, 5, 5, 8, 9, 6, 1, 4, 4, 6, 4, 4, 5, 4, 9, 4]","[0, 0, 0, 0, 4, 0, 0, 1, 0, 1, 0, 1, 0]"
config-70,10,72,50,0.1,0.9,527798.3677908926,1275.1524024389184,"[9, 9, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 3, 9, 3, 4, 4, 9, 9, 4, 9, 4, 4, 9, 9, 9, 8, 9, 4, 9, 9, 3, 9, 4, 9, 2, 9, 9, 9, 8, 9, 9, 1, 9, 9, 6, 8, 9, 4, 9, 9, 4, 8, 9, 9, 6, 9, 9, 9, 8, 4, 9, 4, 9, 4, 4, 9, 9, 9, 8, 9]","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
config-70,10,72,50,0.2,0.8,595329.7848082989,2272.179797667265,"[9, 9, 8, 4, 4, 9, 8, 9, 1, 9, 4, 9, 9, 3, 9, 5, 4, 9, 4, 9, 7, 9, 9, 4, 9, 8, 8, 4, 6, 9, 4, 9, 1, 4, 9, 6, 3, 9, 8, 4, 6, 9, 9, 4, 9, 2, 9, 9, 9, 8, 9, 9, 9, 9, 4, 9, 8, 9, 9, 9, 9, 5, 9, 9, 4, 9, 9, 3, 8, 8, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
config-70,10,72,50,0.3,0.7,558000.3234239998,1507.0320802080478,"[9, 6, 8, 9, 9, 4, 0, 4, 3, 9, 9, 9, 9, 5, 9, 3, 9, 9, 9, 9, 9, 9, 8, 9, 9, 4, 9, 9, 4, 9, 9, 9, 8, 9, 6, 9, 8, 9, 9, 9, 9, 4, 9, 3, 9, 8, 4, 9, 4, 9, 9, 9, 9, 4, 7, 9, 9, 9, 4, 4, 9, 4, 9, 1, 9, 9, 9, 2, 9, 4, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
config-70,10,72,50,0.4,0.6,636520.3249809134,1480.21240404586,"[9, 8, 9, 8, 7, 9, 9, 9, 9, 7, 9, 4, 8, 2, 9, 9, 9, 9, 9, 4, 6, 9, 9, 4, 9, 9, 9, 9, 7, 4, 9, 9, 6, 4, 3, 9, 9, 9, 9, 9, 4, 8, 8, 1, 9, 8, 9, 6, 8, 8, 9, 9, 9, 4, 9, 6, 9, 3, 9, 9, 9, 9, 2, 9, 9, 4, 4, 4, 9, 4, 9, 9]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0]"
config-70,10,72,50,0.5,0.5,594547.5306164006,1677.825867363758,"[8, 8, 8, 9, 9, 9, 7, 9, 8, 9, 4, 9, 9, 4, 3, 8, 9, 9, 9, 9, 3, 9, 4, 9, 9, 4, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 8, 3, 9, 6, 9, 9, 4, 4, 3, 9, 9, 4, 9, 9, 4, 4, 9, 4, 9, 6, 2, 9, 4, 9, 9, 4, 1, 9, 9, 9, 9, 4, 9, 9, 9]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
config-70,10,72,50,0.6,0.4,670307.8216736253,1313.2660933420198,"[9, 9, 9, 9, 9, 9, 5, 9, 4, 8, 2, 9, 3, 3, 9, 3, 4, 9, 9, 9, 4, 9, 4, 9, 4, 7, 9, 8, 7, 6, 8, 9, 0, 8, 8, 9, 4, 4, 4, 9, 9, 9, 9, 9, 6, 4, 4, 9, 9, 9, 9, 9, 9, 7, 9, 9, 6, 3, 9, 4, 8, 9, 9, 9, 9, 9, 4, 8, 9, 4, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
config-70,10,72,50,0.7,0.3,669308.9261454464,1564.411625185839,"[8, 8, 4, 9, 3, 9, 6, 6, 0, 9, 4, 4, 9, 9, 9, 9, 8, 9, 9, 9, 4, 9, 9, 4, 4, 7, 9, 9, 5, 9, 8, 4, 4, 4, 9, 4, 9, 4, 9, 4, 4, 4, 6, 2, 9, 4, 8, 6, 8, 9, 9, 8, 9, 9, 6, 9, 4, 9, 9, 9, 9, 9, 4, 7, 9, 9, 4, 9, 9, 4, 4, 9]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
config-70,10,72,50,0.8,0.2,543092.1006659584,1132.7552487130274,"[4, 9, 9, 9, 3, 9, 0, 8, 6, 4, 4, 4, 9, 9, 9, 2, 9, 9, 9, 9, 8, 4, 9, 9, 9, 9, 9, 4, 9, 9, 9, 9, 4, 9, 9, 9, 9, 4, 9, 9, 9, 4, 9, 9, 8, 9, 8, 9, 9, 9, 4, 4, 4, 9, 8, 9, 8, 9, 9, 4, 9, 9, 9, 4, 9, 9, 7, 5, 9, 4, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
config-70,10,72,50,0.9,0.1,632880.2290741524,1491.4295044628018,"[7, 4, 9, 9, 2, 9, 3, 9, 4, 9, 9, 4, 9, 9, 9, 8, 9, 9, 4, 4, 8, 4, 9, 9, 9, 9, 9, 8, 6, 4, 9, 9, 7, 4, 9, 9, 4, 4, 9, 9, 4, 9, 9, 8, 9, 9, 8, 9, 9, 9, 8, 9, 5, 4, 9, 4, 9, 1, 9, 9, 9, 8, 4, 3, 8, 4, 9, 7, 4, 4, 8, 8]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
config-70,10,72,100,0.1,0.9,677975.4677933174,1570.58654970122,"[8, 4, 9, 9, 3, 9, 7, 4, 0, 9, 9, 8, 9, 4, 9, 3, 9, 4, 8, 9, 4, 9, 8, 5, 8, 8, 9, 6, 3, 4, 9, 9, 9, 4, 9, 9, 2, 9, 9, 4, 9, 4, 9, 8, 9, 6, 9, 9, 9, 8, 9, 9, 3, 9, 9, 4, 7, 4, 9, 8, 8, 4, 6, 9, 9, 9, 9, 4, 8, 9, 9, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
config-70,10,72,100,0.2,0.8,632615.6100026339,1443.2203498577364,"[4, 9, 4, 9, 1, 9, 7, 9, 9, 4, 4, 8, 9, 5, 9, 9, 4, 4, 9, 9, 9, 9, 8, 9, 9, 8, 6, 4, 6, 9, 4, 4, 0, 2, 8, 9, 3, 4, 9, 4, 8, 4, 4, 9, 9, 4, 9, 9, 9, 8, 9, 9, 9, 4, 4, 4, 9, 9, 8, 9, 9, 8, 9, 9, 6, 9, 4, 6, 9, 9, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
config-70,10,72,100,0.3,0.7,593598.304228221,1671.2579678622765,"[9, 9, 4, 8, 9, 9, 0, 9, 4, 9, 9, 9, 9, 4, 9, 9, 9, 9, 6, 8, 9, 9, 9, 9, 4, 4, 6, 9, 7, 9, 9, 4, 4, 5, 3, 9, 7, 9, 9, 9, 4, 9, 9, 1, 9, 9, 9, 9, 4, 9, 9, 6, 9, 9, 8, 9, 1, 3, 9, 4, 9, 8, 9, 9, 9, 8, 9, 2, 9, 9, 8, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
config-70,10,72,100,0.4,0.6,655828.1189477129,1917.5335906593855,"[9, 9, 9, 9, 9, 6, 4, 8, 1, 9, 3, 8, 9, 3, 9, 9, 2, 9, 9, 9, 4, 9, 9, 9, 9, 8, 4, 9, 7, 9, 8, 9, 2, 2, 8, 4, 4, 8, 9, 8, 4, 9, 8, 8, 9, 9, 9, 9, 4, 9, 9, 9, 9, 9, 5, 9, 0, 8, 6, 9, 8, 8, 8, 9, 9, 4, 8, 9, 9, 9, 4, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 1]"
config-70,10,72,100,0.5,0.5,617376.4762350824,1729.1298193033426,"[9, 9, 4, 4, 4, 9, 9, 9, 4, 9, 6, 9, 4, 5, 9, 0, 4, 9, 9, 9, 9, 7, 8, 4, 8, 9, 9, 9, 9, 9, 8, 9, 3, 9, 6, 9, 3, 8, 9, 4, 9, 9, 9, 4, 9, 3, 4, 9, 9, 4, 8, 9, 4, 9, 9, 9, 7, 5, 9, 9, 9, 4, 9, 9, 9, 9, 2, 1, 9, 8, 8, 8]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
config-70,10,72,100,0.6,0.4,677404.2706576178,1732.2643483566924,"[5, 9, 9, 4, 9, 4, 2, 4, 6, 4, 9, 9, 4, 4, 4, 2, 1, 4, 9, 9, 9, 9, 9, 9, 4, 8, 9, 8, 5, 9, 4, 9, 9, 9, 3, 4, 9, 4, 8, 8, 9, 9, 8, 9, 9, 8, 4, 8, 9, 5, 8, 9, 9, 4, 8, 9, 4, 9, 4, 9, 9, 9, 7, 3, 4, 6, 9, 4, 9, 8, 9, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
config-70,10,72,100,0.7,0.3,604594.5644650898,1444.8935607939593,"[7, 9, 9, 8, 9, 4, 5, 9, 9, 8, 4, 9, 9, 1, 9, 4, 8, 9, 4, 9, 3, 9, 9, 9, 9, 9, 4, 9, 8, 9, 8, 9, 3, 9, 4, 4, 4, 4, 4, 9, 9, 8, 9, 4, 9, 9, 9, 9, 9, 9, 9, 8, 9, 9, 4, 8, 2, 9, 8, 8, 6, 9, 9, 9, 9, 4, 9, 6, 9, 9, 9, 9]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
config-70,10,72,100,0.8,0.2,630505.8990557109,1123.0487020866556,"[4, 9, 9, 4, 4, 6, 5, 4, 2, 9, 4, 9, 9, 3, 9, 4, 9, 9, 4, 9, 9, 9, 6, 4, 9, 9, 4, 9, 9, 4, 9, 8, 2, 4, 9, 9, 8, 9, 9, 8, 4, 4, 9, 8, 9, 7, 9, 9, 8, 9, 5, 4, 5, 9, 4, 9, 9, 4, 9, 9, 9, 9, 4, 9, 9, 4, 9, 9, 9, 9, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-70,10,72,100,0.9,0.1,575418.1916581199,1331.7420759942966,"[9, 9, 6, 9, 4, 9, 9, 8, 9, 9, 9, 9, 4, 9, 4, 3, 1, 9, 4, 9, 9, 9, 9, 4, 9, 9, 9, 9, 0, 4, 4, 9, 9, 4, 4, 4, 9, 9, 9, 9, 4, 9, 8, 4, 9, 4, 9, 9, 9, 4, 9, 8, 9, 4, 2, 4, 6, 7, 9, 9, 9, 4, 6, 9, 9, 4, 3, 9, 9, 4, 9, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
config-70,10,72,200,0.1,0.9,541672.136386448,1459.31315201312,"[4, 9, 9, 4, 1, 9, 8, 9, 9, 9, 3, 4, 9, 7, 9, 9, 4, 9, 9, 9, 6, 9, 4, 4, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 4, 9, 9, 9, 4, 4, 9, 9, 4, 3, 9, 9, 8, 9, 9, 9, 9, 4, 8, 9, 9, 4, 9, 4, 8, 4, 8, 4, 9, 9, 9, 9, 9, 9, 9, 8]","[0, 0, 0, 0, 0, 0, 1, 1, 1]"
config-70,10,72,200,0.2,0.8,664228.3991653137,1927.490115047238,"[4, 4, 4, 4, 9, 9, 9, 9, 8, 9, 4, 9, 9, 4, 8, 3, 1, 9, 6, 9, 9, 9, 9, 4, 9, 9, 8, 4, 3, 4, 9, 8, 4, 2, 9, 6, 9, 9, 9, 9, 9, 4, 9, 5, 9, 6, 9, 8, 9, 9, 9, 9, 4, 8, 8, 4, 9, 6, 9, 9, 8, 8, 9, 3, 4, 9, 8, 5, 5, 9, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
config-70,10,72,200,0.3,0.7,604257.891652061,1729.8010738243818,"[8, 8, 4, 9, 4, 8, 9, 9, 8, 6, 9, 9, 8, 8, 4, 5, 8, 9, 9, 9, 2, 9, 9, 8, 9, 4, 9, 9, 9, 9, 4, 9, 0, 8, 9, 9, 3, 6, 9, 9, 4, 9, 6, 1, 9, 9, 9, 6, 9, 4, 4, 9, 9, 9, 9, 9, 3, 9, 4, 9, 9, 9, 4, 9, 9, 9, 7, 3, 9, 9, 9, 9]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
config-70,10,72,200,0.4,0.6,612722.1561851368,1893.4935947772337,"[8, 4, 9, 8, 9, 9, 4, 4, 9, 9, 9, 9, 4, 3, 9, 3, 8, 9, 8, 9, 3, 9, 9, 9, 9, 9, 4, 9, 4, 9, 8, 6, 9, 5, 4, 9, 4, 9, 9, 4, 9, 9, 9, 0, 9, 7, 9, 9, 4, 2, 9, 8, 9, 8, 9, 9, 6, 9, 6, 4, 9, 9, 9, 9, 9, 6, 9, 4, 4, 4, 4, 9]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]"
config-70,10,72,200,0.5,0.5,578479.5853911894,1313.870060629526,"[9, 9, 9, 9, 1, 9, 3, 9, 5, 9, 9, 8, 4, 9, 4, 4, 9, 9, 9, 8, 9, 9, 9, 4, 9, 8, 9, 8, 9, 9, 9, 4, 6, 7, 8, 4, 4, 9, 9, 9, 4, 9, 9, 9, 9, 4, 8, 8, 9, 9, 4, 9, 9, 4, 8, 9, 2, 4, 9, 8, 9, 9, 6, 9, 9, 9, 9, 3, 8, 4, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
config-70,10,72,200,0.6,0.4,626219.6709898575,1572.1646768260957,"[9, 9, 9, 9, 3, 9, 9, 8, 9, 9, 9, 9, 8, 8, 4, 1, 9, 9, 9, 4, 4, 9, 4, 7, 4, 9, 9, 9, 7, 9, 8, 9, 3, 8, 4, 9, 3, 9, 9, 9, 9, 8, 4, 7, 8, 9, 4, 8, 9, 9, 4, 4, 8, 4, 2, 9, 9, 4, 8, 9, 9, 9, 4, 4, 9, 9, 9, 6, 9, 4, 9, 4]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
config-70,10,72,200,0.7,0.3,597850.0568434766,1547.3539600165368,"[9, 8, 9, 9, 9, 9, 0, 9, 5, 4, 9, 9, 9, 9, 9, 9, 1, 4, 9, 9, 9, 9, 9, 9, 9, 9, 8, 9, 8, 9, 9, 8, 8, 2, 8, 4, 8, 9, 4, 9, 4, 9, 9, 9, 4, 7, 9, 9, 9, 8, 9, 2, 9, 9, 4, 9, 6, 6, 8, 9, 4, 3, 8, 3, 9, 9, 9, 9, 9, 8, 4, 9]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
config-70,10,72,200,0.8,0.2,598170.2288632307,1553.5468002255989,"[9, 8, 7, 4, 7, 4, 4, 9, 9, 9, 9, 6, 9, 9, 4, 0, 9, 9, 9, 9, 4, 8, 4, 9, 9, 9, 4, 9, 6, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 3, 4, 9, 8, 9, 9, 9, 9, 9, 6, 9, 4, 4, 4, 2, 9, 1, 9, 9, 4, 8, 8, 9, 9, 9, 9, 9, 4, 9, 9, 8, 9]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
config-70,10,72,200,0.9,0.1,614655.4617607378,1631.616315647954,"[9, 9, 9, 4, 9, 9, 6, 9, 0, 9, 2, 9, 8, 3, 5, 9, 9, 9, 9, 9, 1, 9, 8, 9, 9, 9, 9, 4, 3, 4, 9, 8, 8, 9, 9, 6, 9, 9, 8, 6, 8, 9, 9, 9, 4, 6, 4, 9, 9, 9, 4, 9, 9, 9, 4, 4, 9, 7, 9, 4, 8, 9, 4, 9, 9, 4, 9, 9, 9, 9, 9, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
config-71,4,21,10,0.1,0.9,308681.88821277133,754.0896866633772,"[3, 3, 3, 3, 1, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3]","[0, 0, 0, 1, 2, 0]"
config-71,4,21,10,0.2,0.8,297937.54144200805,1019.6598419344579,"[3, 3, 0, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 2]"
config-71,4,21,10,0.3,0.7,297717.03571354575,847.881568032708,"[3, 3, 0, 3, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 0, 3]","[0, 0, 0, 0, 0, 1]"
config-71,4,21,10,0.4,0.6,297879.78154057625,1025.43229795948,"[3, 3, 3, 1, 2, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]","[0, 0, 0, 0, 1, 0, 1]"
config-71,4,21,10,0.5,0.5,296190.0393761655,998.4742323717601,"[3, 3, 1, 0, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 0, 0, 1, 0, 0, 1]"
config-71,4,21,10,0.6,0.4,306368.12124131876,1118.2564201610053,"[3, 3, 2, 1, 0, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 2, 3, 2, 3]","[0, 0, 0, 1, 0, 1, 0]"
config-71,4,21,10,0.7,0.3,298354.1490182371,1018.1108943732489,"[3, 3, 1, 3, 1, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 2]"
config-71,4,21,10,0.8,0.2,295779.5105405255,1163.3410028320138,"[3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 0, 3, 2, 3]","[0, 0, 0, 0, 1, 1, 0]"
config-71,4,21,10,0.9,0.1,306634.4666230525,982.5056073030364,"[3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0, 3, 2, 3]","[0, 0, 0, 0, 1, 1, 0]"
config-71,4,21,20,0.1,0.9,296254.2316292624,965.9656159566711,"[3, 3, 0, 2, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 2, 3]","[0, 1, 0, 1, 0, 0, 0]"
config-71,4,21,20,0.2,0.8,296515.033823313,969.644527043908,"[3, 3, 2, 0, 0, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3]","[0, 0, 1, 1, 0, 0, 0]"
config-71,4,21,20,0.3,0.7,295699.3270060964,1000.2764958670643,"[3, 3, 0, 0, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 1, 0, 0, 0, 0, 1]"
config-71,4,21,20,0.4,0.6,295486.33446567407,1232.0165071537783,"[3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3]","[0, 0, 0, 1, 0, 1, 0, 1]"
config-71,4,21,20,0.5,0.5,295858.3952454859,1036.0336659070426,"[3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 0, 3, 2, 3]","[0, 0, 1, 0, 1, 0, 0]"
config-71,4,21,20,0.6,0.4,296054.03240905784,1113.1717099087534,"[3, 3, 2, 1, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 0, 0, 0, 1, 1, 0]"
config-71,4,21,20,0.7,0.3,295486.3309001758,1231.9588329097578,"[3, 3, 0, 1, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3]","[0, 0, 0, 1, 0, 1, 0, 1]"
config-71,4,21,20,0.8,0.2,296175.346924302,1093.2729528816421,"[3, 3, 2, 2, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 2, 3]","[0, 1, 0, 0, 0, 1, 0]"
config-71,4,21,20,0.9,0.1,296177.6828664602,952.2651355288779,"[3, 3, 0, 2, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3]","[0, 1, 0, 0, 1, 0, 0]"
config-71,4,21,50,0.1,0.9,295699.281383932,991.6711751699249,"[3, 3, 0, 1, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 0, 0, 0, 1, 0, 1]"
